date,machine_id,production_line,shift,units_produced,defect_count,good_units,downtime_hours,maintenance_cost,oee_score,availability,performance,quality
2024-10-10,Machine_06,Line_C,Night,82,3,79,0.44,100.93,76.72,98.15,82.0,95.33
2024-10-10,Machine_07,Line_D,Evening,113,4,109,0.18,32.96,107.66,99.26,113.0,95.99
2024-10-10,Machine_08,Line_C,Night,95,3,92,1.22,297.43,86.77,94.9,95.0,96.25
2024-10-10,Machine_09,Line_C,Morning,114,3,111,0.8,98.85,106.42,96.67,114.0,96.57
2024-10-10,Machine_10,Line_C,Evening,82,3,79,0.35,104.61,77.23,98.53,82.0,95.59
2024-10-11,Machine_01,Line_C,Morning,81,1,80,0.36,82.28,77.92,98.49,81.0,97.67
2024-10-11,Machine_02,Line_D,Morning,84,1,83,0.18,21.32,82.34,99.24,84.0,98.77
2024-10-11,Machine_03,Line_D,Evening,108,2,106,0.3,80.76,104.02,98.75,108.0,97.53
2024-10-11,Machine_04,Line_A,Morning,116,2,114,0.41,77.35,111.55,98.27,116.0,97.85
2024-10-11,Machine_05,Line_D,Evening,84,2,82,0.23,41.31,80.59,99.03,84.0,96.89
2024-10-11,Machine_06,Line_C,Night,96,4,92,0.28,73.56,90.76,98.85,96.0,95.64
2024-10-11,Machine_07,Line_B,Morning,96,4,92,0.24,37.82,90.68,98.99,96.0,95.42
2024-10-11,Machine_08,Line_A,Evening,82,2,80,0.58,132.43,77.87,97.57,82.0,97.33
2024-10-11,Machine_09,Line_B,Morning,111,4,107,0.11,18.52,106.04,99.55,111.0,95.96
2024-10-11,Machine_10,Line_B,Night,97,1,96,0.2,28.93,94.73,99.18,97.0,98.47
2024-10-12,Machine_01,Line_B,Morning,118,1,117,0.01,2.04,116.65,99.96,118.0,98.89
2024-10-12,Machine_02,Line_A,Night,103,3,100,0.16,27.67,99.23,99.35,103.0,96.96
2024-10-12,Machine_03,Line_D,Morning,116,5,111,0.24,41.67,109.6,99.01,116.0,95.43
2024-10-12,Machine_04,Line_B,Evening,84,1,83,0.47,86.3,80.53,98.05,84.0,97.78
2024-10-12,Machine_05,Line_A,Night,110,5,105,0.26,35.03,103.64,98.92,110.0,95.25
2024-10-12,Machine_06,Line_B,Night,105,2,103,0.6,158.25,99.46,97.5,105.0,97.15
2024-10-12,Machine_07,Line_A,Evening,119,4,115,0.13,31.06,114.24,99.44,119.0,96.55
2024-10-12,Machine_08,Line_D,Night,87,2,85,0.33,73.57,83.28,98.63,87.0,97.05
2024-10-12,Machine_09,Line_B,Night,91,3,88,0.23,52.51,86.96,99.03,91.0,96.49
2024-10-12,Machine_10,Line_A,Night,113,5,108,0.14,24.0,107.06,99.42,113.0,95.29
2024-10-13,Machine_01,Line_D,Morning,109,2,107,0.12,17.85,105.47,99.49,109.0,97.26
2024-10-13,Machine_02,Line_C,Morning,96,1,95,1.43,175.18,89.25,94.04,96.0,98.85
2024-10-13,Machine_03,Line_B,Night,95,1,94,0.17,44.63,93.19,99.27,95.0,98.81
2024-10-13,Machine_04,Line_C,Night,94,3,91,0.04,7.37,90.73,99.85,94.0,96.67
2024-10-13,Machine_05,Line_D,Morning,117,2,115,0.61,70.63,112.03,97.46,117.0,98.25
2024-10-13,Machine_06,Line_A,Morning,102,2,100,0.24,64.48,98.32,99.02,102.0,97.35
2024-10-13,Machine_07,Line_D,Morning,117,5,112,0.1,27.73,110.8,99.57,117.0,95.11
2024-10-13,Machine_08,Line_A,Night,114,1,113,0.09,19.27,112.08,99.65,114.0,98.66
2024-10-13,Machine_09,Line_B,Morning,105,1,104,0.62,76.15,100.51,97.43,105.0,98.24
2024-10-13,Machine_10,Line_A,Morning,87,3,84,0.79,157.1,80.3,96.69,87.0,95.45
2024-10-14,Machine_01,Line_C,Night,81,2,79,0.71,141.67,75.71,97.05,81.0,96.31
2024-10-14,Machine_02,Line_D,Morning,84,3,81,0.15,33.16,80.29,99.36,84.0,96.2
2024-10-14,Machine_03,Line_A,Night,113,2,111,1.05,271.33,106.07,95.61,113.0,98.17
2024-10-14,Machine_04,Line_B,Morning,99,2,97,0.08,21.92,96.51,99.67,99.0,97.81
2024-10-14,Machine_05,Line_C,Night,109,2,107,0.92,237.83,102.86,96.17,109.0,98.13
2024-10-14,Machine_06,Line_C,Night,120,4,116,0.22,67.05,114.69,99.06,120.0,96.48
2024-10-14,Machine_07,Line_D,Morning,99,4,95,0.0,0.08,94.85,100.0,99.0,95.81
2024-10-14,Machine_08,Line_B,Evening,98,4,94,1.11,158.81,88.91,95.36,98.0,95.13
2024-10-14,Machine_09,Line_D,Morning,119,2,117,0.42,117.96,114.69,98.24,119.0,98.11
2024-10-14,Machine_10,Line_B,Morning,112,1,111,0.09,18.22,109.81,99.61,112.0,98.42
2024-10-15,Machine_01,Line_B,Night,113,2,111,0.02,3.74,110.32,99.92,113.0,97.71
2024-10-15,Machine_02,Line_A,Night,100,2,98,0.12,26.47,96.86,99.51,100.0,97.34
2024-10-15,Machine_03,Line_C,Evening,94,2,92,0.53,114.77,89.04,97.77,94.0,96.88
2024-10-15,Machine_04,Line_D,Evening,93,3,90,0.21,60.77,88.83,99.11,93.0,96.38
2024-10-15,Machine_05,Line_D,Morning,95,2,93,0.03,5.54,92.76,99.88,95.0,97.75
2024-10-15,Machine_06,Line_B,Evening,101,2,99,0.14,31.69,97.49,99.4,101.0,97.11
2024-10-15,Machine_07,Line_C,Evening,97,3,94,0.03,3.38,93.73,99.89,97.0,96.73
2024-10-15,Machine_08,Line_A,Morning,94,1,93,0.28,58.27,91.56,98.81,94.0,98.57
2024-10-15,Machine_09,Line_A,Evening,111,2,109,0.74,148.76,105.4,96.92,111.0,97.97
2024-10-15,Machine_10,Line_A,Night,99,3,96,0.21,21.13,94.93,99.14,99.0,96.72
2024-10-16,Machine_01,Line_D,Morning,101,3,98,0.62,168.95,95.12,97.4,101.0,96.69
2024-10-16,Machine_02,Line_C,Night,102,2,100,0.74,166.5,96.9,96.93,102.0,98.01
2024-10-16,Machine_03,Line_D,Night,99,1,98,0.33,39.64,96.16,98.61,99.0,98.49
2024-10-16,Machine_04,Line_A,Morning,98,4,94,1.66,412.8,86.82,93.09,98.0,95.17
2024-10-16,Machine_05,Line_B,Morning,114,5,109,1.21,274.76,103.4,94.98,114.0,95.5
2024-10-16,Machine_06,Line_A,Evening,110,2,108,0.76,142.0,103.8,96.82,110.0,97.46
2024-10-16,Machine_07,Line_C,Night,103,1,102,1.19,186.88,96.84,95.05,103.0,98.91
2024-10-16,Machine_08,Line_B,Morning,109,4,105,0.3,70.27,102.78,98.74,109.0,95.49
2024-10-16,Machine_09,Line_C,Morning,116,2,114,1.51,169.27,106.5,93.71,116.0,97.97
2024-10-16,Machine_10,Line_B,Evening,83,2,81,0.53,60.21,78.42,97.8,83.0,96.6
2024-10-17,Machine_01,Line_A,Morning,115,1,114,0.47,109.49,111.42,98.03,115.0,98.83
2024-10-17,Machine_02,Line_B,Night,98,3,95,0.94,148.57,91.09,96.07,98.0,96.75
2024-10-17,Machine_03,Line_B,Morning,111,2,109,0.79,179.25,104.51,96.71,111.0,97.35
2024-10-17,Machine_04,Line_C,Morning,93,2,91,0.75,150.51,87.94,96.9,93.0,97.58
2024-10-17,Machine_05,Line_A,Night,99,2,97,0.1,18.57,95.92,99.57,99.0,97.3
2024-10-17,Machine_06,Line_B,Night,86,3,83,0.17,25.15,81.69,99.31,86.0,95.65
2024-10-17,Machine_07,Line_A,Evening,119,1,118,0.42,92.45,115.31,98.26,119.0,98.61
2024-10-17,Machine_08,Line_B,Evening,106,1,105,1.13,242.16,99.75,95.3,106.0,98.74
2024-10-17,Machine_09,Line_D,Evening,87,1,86,0.15,17.23,85.44,99.37,87.0,98.83
2024-10-17,Machine_10,Line_A,Night,101,1,100,0.59,149.76,97.49,97.54,101.0,98.96
2024-10-18,Machine_01,Line_A,Morning,106,3,103,0.01,1.76,102.11,99.96,106.0,96.37
2024-10-18,Machine_02,Line_D,Night,115,5,110,0.53,73.46,106.98,97.81,115.0,95.11
2024-10-18,Machine_03,Line_B,Morning,114,4,110,0.2,35.53,108.35,99.16,114.0,95.86
2024-10-18,Machine_04,Line_A,Night,104,2,102,0.48,82.27,99.3,97.98,104.0,97.45
2024-10-18,Machine_05,Line_A,Evening,84,0,84,1.21,266.26,78.87,94.98,84.0,98.86
2024-10-18,Machine_06,Line_C,Night,81,2,79,0.36,56.3,77.19,98.52,81.0,96.73
2024-10-18,Machine_07,Line_B,Night,103,2,101,0.07,12.05,100.1,99.72,103.0,97.46
2024-10-18,Machine_08,Line_A,Morning,117,4,113,0.15,21.97,112.12,99.38,117.0,96.43
2024-10-18,Machine_09,Line_C,Evening,90,3,87,0.34,85.36,84.92,98.6,90.0,95.69
2024-10-18,Machine_10,Line_C,Morning,108,2,106,1.74,295.24,98.19,92.76,108.0,98.02
2024-10-19,Machine_01,Line_B,Morning,95,3,92,0.1,16.96,91.12,99.57,95.0,96.33
2024-10-19,Machine_02,Line_D,Morning,90,4,86,0.4,91.37,84.14,98.35,90.0,95.06
2024-10-19,Machine_03,Line_C,Night,102,2,100,0.27,58.19,98.51,98.89,102.0,97.66
2024-10-19,Machine_04,Line_D,Evening,93,1,92,1.83,211.26,84.34,92.37,93.0,98.18
2024-10-19,Machine_05,Line_C,Evening,87,1,86,0.39,98.22,84.25,98.39,87.0,98.42
2024-10-19,Machine_06,Line_C,Evening,91,4,87,1.96,558.56,79.59,91.83,91.0,95.25
2024-10-19,Machine_07,Line_D,Night,92,1,91,0.2,45.76,90.08,99.17,92.0,98.72
2024-10-19,Machine_08,Line_B,Evening,119,2,117,0.86,252.52,112.06,96.42,119.0,97.67
2024-10-19,Machine_09,Line_A,Night,97,3,94,0.38,59.32,92.26,98.42,97.0,96.64
2024-10-19,Machine_10,Line_C,Morning,104,4,100,0.04,6.23,99.57,99.84,104.0,95.89
2024-10-20,Machine_01,Line_D,Evening,97,1,96,0.41,87.17,93.77,98.29,97.0,98.35
2024-10-20,Machine_02,Line_B,Night,99,2,97,0.06,10.03,96.48,99.74,99.0,97.71
2024-10-20,Machine_03,Line_B,Morning,116,3,113,0.18,21.12,111.75,99.26,116.0,97.05
2024-10-20,Machine_04,Line_C,Morning,86,2,84,0.91,202.72,80.79,96.21,86.0,97.64
2024-10-20,Machine_05,Line_B,Morning,90,2,88,1.19,250.47,83.63,95.05,90.0,97.76
2024-10-20,Machine_06,Line_C,Night,117,1,116,0.28,52.11,113.73,98.84,117.0,98.35
2024-10-20,Machine_07,Line_A,Morning,81,3,78,0.06,14.5,77.79,99.73,81.0,96.3
2024-10-20,Machine_08,Line_B,Evening,86,2,84,0.15,22.77,82.84,99.37,86.0,96.94
2024-10-20,Machine_09,Line_C,Night,91,2,89,0.93,108.82,85.04,96.14,91.0,97.2
2024-10-20,Machine_10,Line_C,Morning,83,3,80,1.43,276.35,74.68,94.04,83.0,95.68
2024-10-21,Machine_01,Line_B,Night,120,1,119,0.33,57.95,116.67,98.64,120.0,98.57
2024-10-21,Machine_02,Line_D,Morning,96,3,93,0.0,0.06,92.74,100.0,96.0,96.61
2024-10-21,Machine_03,Line_B,Morning,103,3,100,0.06,16.78,99.12,99.76,103.0,96.46
2024-10-21,Machine_04,Line_B,Night,113,1,112,0.01,1.38,110.97,99.97,113.0,98.24
2024-10-21,Machine_05,Line_D,Night,118,5,113,0.23,55.28,111.39,99.03,118.0,95.32
2024-10-21,Machine_06,Line_C,Morning,86,3,83,1.16,261.02,78.38,95.17,86.0,95.76
2024-10-21,Machine_07,Line_B,Night,118,1,117,0.64,165.89,113.11,97.32,118.0,98.5
2024-10-21,Machine_08,Line_D,Night,114,4,110,1.16,273.69,103.85,95.18,114.0,95.71
2024-10-21,Machine_09,Line_B,Morning,81,3,78,0.5,65.12,75.61,97.9,81.0,95.34
2024-10-21,Machine_10,Line_D,Morning,106,3,103,1.12,201.32,97.36,95.34,106.0,96.34
2024-10-22,Machine_01,Line_A,Night,90,3,87,0.61,85.62,84.22,97.46,90.0,96.02
2024-10-22,Machine_02,Line_B,Evening,85,3,82,0.03,7.52,81.42,99.87,85.0,95.91
2024-10-22,Machine_03,Line_C,Evening,115,5,110,1.28,224.06,103.72,94.65,115.0,95.29
2024-10-22,Machine_04,Line_D,Morning,107,1,106,0.59,153.92,103.03,97.53,107.0,98.73
2024-10-22,Machine_05,Line_C,Night,95,4,91,0.01,4.1,90.52,99.94,95.0,95.34
2024-10-22,Machine_06,Line_A,Evening,90,2,88,0.27,28.04,86.51,98.86,90.0,97.24
2024-10-22,Machine_07,Line_B,Morning,86,4,82,0.0,1.37,81.81,99.98,86.0,95.15
2024-10-22,Machine_08,Line_A,Morning,119,3,116,0.6,175.4,112.93,97.49,119.0,97.34
2024-10-22,Machine_09,Line_B,Evening,108,4,104,0.19,56.92,102.26,99.21,108.0,95.44
2024-10-22,Machine_10,Line_A,Night,93,2,91,1.19,294.67,86.36,95.03,93.0,97.72
2024-10-23,Machine_01,Line_A,Night,120,2,118,1.77,191.01,109.26,92.63,120.0,98.3
2024-10-23,Machine_02,Line_C,Morning,86,4,82,1.94,380.62,75.28,91.92,86.0,95.23
2024-10-23,Machine_03,Line_B,Morning,89,4,85,0.84,246.66,82.0,96.49,89.0,95.48
2024-10-23,Machine_04,Line_A,Night,85,3,82,0.06,7.08,81.62,99.75,85.0,96.27
2024-10-23,Machine_05,Line_C,Morning,114,1,113,0.47,111.8,110.04,98.03,114.0,98.47
2024-10-23,Machine_06,Line_D,Evening,118,2,116,0.11,24.45,114.84,99.54,118.0,97.78
2024-10-23,Machine_07,Line_A,Evening,120,5,115,0.52,78.39,111.52,97.82,120.0,95.01
2024-10-23,Machine_08,Line_A,Night,103,1,102,0.11,17.01,101.43,99.55,103.0,98.92
2024-10-23,Machine_09,Line_B,Evening,102,4,98,0.84,199.24,93.73,96.48,102.0,95.25
2024-10-23,Machine_10,Line_B,Morning,97,3,94,0.01,1.52,93.72,99.97,97.0,96.65
2024-10-24,Machine_01,Line_B,Night,88,4,84,0.79,160.08,81.12,96.71,88.0,95.32
2024-10-24,Machine_02,Line_B,Night,108,2,106,0.1,24.68,104.7,99.59,108.0,97.34
2024-10-24,Machine_03,Line_C,Night,89,4,85,1.75,321.65,78.43,92.72,89.0,95.04
2024-10-24,Machine_04,Line_B,Night,102,3,99,0.05,9.17,97.8,99.78,102.0,96.1
2024-10-24,Machine_05,Line_C,Night,105,1,104,0.95,282.33,99.25,96.05,105.0,98.4
2024-10-24,Machine_06,Line_D,Morning,90,3,87,1.6,235.88,81.06,93.34,90.0,96.49
2024-10-24,Machine_07,Line_A,Night,94,2,92,0.16,31.24,90.43,99.35,94.0,96.83
2024-10-24,Machine_08,Line_C,Evening,113,3,110,0.16,44.53,109.2,99.34,113.0,97.29
2024-10-24,Machine_09,Line_B,Evening,120,1,119,0.31,39.46,116.98,98.71,120.0,98.75
2024-10-24,Machine_10,Line_A,Evening,98,1,97,1.29,287.64,91.49,94.63,98.0,98.66
2024-10-25,Machine_01,Line_C,Night,106,5,101,0.41,59.92,99.02,98.31,106.0,95.02
2024-10-25,Machine_02,Line_B,Morning,105,4,101,1.32,269.42,94.58,94.5,105.0,95.32
2024-10-25,Machine_03,Line_D,Night,83,3,80,0.44,118.05,78.09,98.16,83.0,95.85
2024-10-25,Machine_04,Line_A,Night,97,4,93,0.38,91.27,90.92,98.41,97.0,95.25
2024-10-25,Machine_05,Line_B,Evening,94,3,91,0.81,99.98,87.28,96.62,94.0,96.1
2024-10-25,Machine_06,Line_A,Night,84,3,81,0.04,12.05,80.17,99.81,84.0,95.63
2024-10-25,Machine_07,Line_D,Evening,115,1,114,0.25,69.66,112.07,98.95,115.0,98.48
2024-10-25,Machine_08,Line_B,Morning,84,1,83,0.04,7.81,82.5,99.85,84.0,98.36
2024-10-25,Machine_09,Line_B,Evening,115,4,111,0.93,242.29,106.21,96.13,115.0,96.07
2024-10-25,Machine_10,Line_D,Morning,85,1,84,0.27,58.13,82.84,98.89,85.0,98.55
2024-10-26,Machine_01,Line_C,Night,119,4,115,1.47,226.47,107.79,93.88,119.0,96.48
2024-10-26,Machine_02,Line_A,Night,104,4,100,0.29,56.34,98.58,98.8,104.0,95.94
2024-10-26,Machine_03,Line_B,Night,103,1,102,0.25,27.31,100.87,98.95,103.0,98.98
2024-10-26,Machine_04,Line_B,Evening,117,1,116,0.12,29.15,114.62,99.48,117.0,98.48
2024-10-26,Machine_05,Line_D,Morning,116,4,112,0.47,136.12,109.22,98.03,116.0,96.05
2024-10-26,Machine_06,Line_C,Morning,117,5,112,0.52,61.71,108.8,97.83,117.0,95.06
2024-10-26,Machine_07,Line_D,Night,100,2,98,0.41,90.46,96.07,98.29,100.0,97.74
2024-10-26,Machine_08,Line_A,Morning,102,3,99,0.46,108.3,96.7,98.09,102.0,96.65
2024-10-26,Machine_09,Line_C,Evening,88,3,85,0.48,127.2,82.54,98.01,88.0,95.7
2024-10-26,Machine_10,Line_D,Morning,87,2,85,0.19,30.57,83.53,99.21,87.0,96.77
2024-10-27,Machine_01,Line_C,Morning,120,1,119,1.58,347.0,110.82,93.4,120.0,98.88
2024-10-27,Machine_02,Line_B,Morning,111,2,109,0.38,41.53,106.89,98.44,111.0,97.83
2024-10-27,Machine_03,Line_B,Evening,103,4,99,0.64,101.77,95.51,97.32,103.0,95.29
2024-10-27,Machine_04,Line_C,Night,80,2,78,0.06,14.64,77.28,99.77,80.0,96.82
2024-10-27,Machine_05,Line_B,Night,118,2,116,0.13,30.89,114.79,99.48,118.0,97.79
2024-10-27,Machine_06,Line_B,Night,82,3,79,1.12,154.6,75.27,95.34,82.0,96.28
2024-10-27,Machine_07,Line_A,Morning,103,4,99,0.18,35.64,97.61,99.23,103.0,95.5
2024-10-27,Machine_08,Line_D,Evening,99,3,96,0.76,159.89,92.91,96.84,99.0,96.92
2024-10-27,Machine_09,Line_B,Morning,111,4,107,0.09,23.48,106.15,99.61,111.0,96.0
2024-10-27,Machine_10,Line_D,Morning,115,1,114,0.64,117.56,110.17,97.35,115.0,98.42
2024-10-28,Machine_01,Line_C,Night,88,2,86,0.24,65.53,84.49,99.01,88.0,96.98
2024-10-28,Machine_02,Line_D,Morning,110,3,107,0.12,25.95,106.16,99.51,110.0,96.98
2024-10-28,Machine_03,Line_C,Night,94,3,91,0.59,72.98,88.58,97.54,94.0,96.61
2024-10-28,Machine_04,Line_D,Night,104,1,103,0.49,135.24,99.93,97.97,104.0,98.08
2024-10-28,Machine_05,Line_C,Night,97,3,94,0.73,183.45,90.51,96.95,97.0,96.24
2024-10-28,Machine_06,Line_B,Night,104,5,99,0.74,125.23,95.79,96.94,104.0,95.02
2024-10-28,Machine_07,Line_B,Night,98,4,94,1.15,245.98,88.74,95.2,98.0,95.12
2024-10-28,Machine_08,Line_D,Morning,104,2,102,0.43,85.04,100.11,98.2,104.0,98.03
2024-10-28,Machine_09,Line_B,Night,87,3,84,0.29,75.75,82.55,98.79,87.0,96.05
2024-10-28,Machine_10,Line_D,Evening,118,2,116,0.99,134.24,110.25,95.87,118.0,97.46
2024-10-29,Machine_01,Line_B,Evening,80,2,78,0.46,58.93,75.78,98.1,80.0,96.55
2024-10-29,Machine_02,Line_A,Night,81,1,80,2.74,675.91,70.61,88.58,81.0,98.41
2024-10-29,Machine_03,Line_A,Evening,109,3,106,0.03,7.74,105.06,99.87,109.0,96.51
2024-10-29,Machine_04,Line_B,Evening,114,2,112,0.77,187.47,107.52,96.8,114.0,97.44
2024-10-29,Machine_05,Line_D,Evening,108,4,104,0.06,6.79,102.73,99.74,108.0,95.37
2024-10-29,Machine_06,Line_A,Night,114,4,110,0.04,6.28,109.21,99.85,114.0,95.94
2024-10-29,Machine_07,Line_C,Morning,85,2,83,0.05,8.42,82.4,99.8,85.0,97.14
2024-10-29,Machine_08,Line_C,Night,98,3,95,0.28,60.11,93.09,98.83,98.0,96.11
2024-10-29,Machine_09,Line_B,Evening,116,5,111,1.34,350.38,104.55,94.43,116.0,95.45
2024-10-29,Machine_10,Line_C,Morning,112,5,107,1.29,261.15,101.18,94.61,112.0,95.49
2024-10-30,Machine_01,Line_D,Night,105,5,100,0.23,35.36,98.94,99.02,105.0,95.16
2024-10-30,Machine_02,Line_A,Morning,84,0,84,0.13,37.32,82.59,99.44,84.0,98.88
2024-10-30,Machine_03,Line_A,Evening,100,2,98,0.2,54.66,96.94,99.19,100.0,97.74
2024-10-30,Machine_04,Line_A,Morning,82,3,79,0.28,47.28,77.17,98.84,82.0,95.21
2024-10-30,Machine_05,Line_C,Night,106,4,102,0.15,19.51,100.87,99.37,106.0,95.77
2024-10-30,Machine_06,Line_D,Night,87,3,84,0.3,53.08,82.35,98.74,87.0,95.86
2024-10-30,Machine_07,Line_D,Evening,113,4,109,1.32,260.79,102.51,94.52,113.0,95.97
2024-10-30,Machine_08,Line_C,Night,98,3,95,0.66,171.67,92.06,97.27,98.0,96.58
2024-10-30,Machine_09,Line_C,Night,94,2,92,2.46,558.56,82.2,89.77,94.0,97.42
2024-10-30,Machine_10,Line_D,Evening,101,3,98,0.59,103.8,95.51,97.55,101.0,96.95
2024-10-31,Machine_01,Line_A,Night,81,3,78,0.52,113.56,75.66,97.85,81.0,95.46
2024-10-31,Machine_02,Line_C,Evening,87,1,86,0.11,21.92,84.83,99.56,87.0,97.93
2024-10-31,Machine_03,Line_C,Evening,92,3,89,0.35,41.59,86.72,98.54,92.0,95.67
2024-10-31,Machine_04,Line_A,Evening,104,4,100,0.18,28.82,98.55,99.26,104.0,95.47
2024-10-31,Machine_05,Line_C,Night,102,2,100,0.26,54.34,97.93,98.9,102.0,97.07
2024-10-31,Machine_06,Line_B,Evening,112,1,111,1.01,155.17,105.76,95.78,112.0,98.59
2024-10-31,Machine_07,Line_D,Night,85,2,83,1.59,168.28,77.05,93.37,85.0,97.08
2024-10-31,Machine_08,Line_C,Night,80,2,78,0.04,9.28,77.64,99.82,80.0,97.23
2024-10-31,Machine_09,Line_A,Night,118,1,117,0.12,29.96,116.2,99.51,118.0,98.96
2024-10-31,Machine_10,Line_C,Night,87,2,85,0.77,108.03,81.38,96.78,87.0,96.66
2024-11-01,Machine_01,Line_A,Night,117,4,113,0.79,185.45,108.74,96.69,117.0,96.13
2024-11-01,Machine_02,Line_A,Evening,95,3,92,0.03,3.56,91.13,99.89,95.0,96.03
2024-11-01,Machine_03,Line_D,Night,101,4,97,0.03,5.3,96.75,99.88,101.0,95.9
2024-11-01,Machine_04,Line_C,Night,115,1,114,0.28,69.31,112.29,98.85,115.0,98.78
2024-11-01,Machine_05,Line_A,Morning,102,2,100,0.39,73.4,98.28,98.38,102.0,97.94
2024-11-01,Machine_06,Line_A,Night,100,1,99,0.01,4.12,98.63,99.94,100.0,98.69
2024-11-01,Machine_07,Line_B,Evening,120,3,117,0.2,41.48,115.81,99.17,120.0,97.32
2024-11-01,Machine_08,Line_A,Evening,111,1,110,0.01,1.26,109.57,99.96,111.0,98.75
2024-11-01,Machine_09,Line_A,Evening,109,5,104,0.56,77.57,101.48,97.66,109.0,95.33
2024-11-01,Machine_10,Line_C,Night,113,5,108,0.89,243.07,103.99,96.29,113.0,95.57
2024-11-02,Machine_01,Line_D,Evening,88,1,87,0.8,95.85,83.8,96.66,88.0,98.52
2024-11-02,Machine_02,Line_B,Morning,105,2,103,0.14,32.93,102.29,99.42,105.0,97.99
2024-11-02,Machine_03,Line_A,Night,100,2,98,0.94,190.65,93.99,96.08,100.0,97.82
2024-11-02,Machine_04,Line_B,Night,114,4,110,0.28,56.99,108.35,98.83,114.0,96.17
2024-11-02,Machine_05,Line_D,Morning,103,3,100,0.18,27.13,98.92,99.24,103.0,96.78
2024-11-02,Machine_06,Line_B,Evening,92,2,90,0.9,174.82,86.18,96.25,92.0,97.32
2024-11-02,Machine_07,Line_C,Night,93,3,90,0.33,56.78,88.01,98.63,93.0,95.95
2024-11-02,Machine_08,Line_C,Evening,90,2,88,0.09,21.85,86.89,99.63,90.0,96.9
2024-11-02,Machine_09,Line_B,Morning,81,3,78,1.11,256.62,73.57,95.39,81.0,95.21
2024-11-02,Machine_10,Line_D,Evening,100,4,96,0.26,30.9,94.64,98.9,100.0,95.69
2024-11-03,Machine_01,Line_D,Night,109,2,107,0.02,3.37,106.03,99.92,109.0,97.36
2024-11-03,Machine_02,Line_D,Morning,113,3,110,2.82,311.82,96.32,88.24,113.0,96.6
2024-11-03,Machine_03,Line_C,Morning,119,2,117,1.41,410.11,109.54,94.11,119.0,97.82
2024-11-03,Machine_04,Line_D,Morning,82,0,82,0.01,0.9,81.07,99.98,82.0,98.89
2024-11-03,Machine_05,Line_B,Evening,96,3,93,1.35,385.26,87.69,94.37,96.0,96.79
2024-11-03,Machine_06,Line_B,Morning,114,1,113,0.39,47.24,110.53,98.37,114.0,98.57
2024-11-03,Machine_07,Line_B,Night,89,2,87,0.05,11.62,86.8,99.77,89.0,97.75
2024-11-03,Machine_08,Line_B,Evening,87,3,84,0.03,4.16,83.41,99.88,87.0,95.99
2024-11-03,Machine_09,Line_B,Night,92,2,90,0.11,23.88,88.7,99.56,92.0,96.84
2024-11-03,Machine_10,Line_C,Morning,93,3,90,0.35,71.98,87.71,98.53,93.0,95.72
2024-11-04,Machine_01,Line_D,Morning,115,5,110,0.49,61.43,107.23,97.97,115.0,95.17
2024-11-04,Machine_02,Line_D,Night,98,2,96,0.12,17.48,95.13,99.49,98.0,97.57
2024-11-04,Machine_03,Line_A,Morning,107,5,102,0.7,142.36,98.86,97.07,107.0,95.18
2024-11-04,Machine_04,Line_C,Night,118,1,117,0.14,21.35,115.97,99.41,118.0,98.87
2024-11-04,Machine_05,Line_D,Morning,81,2,79,0.25,42.04,77.72,98.94,81.0,96.98
2024-11-04,Machine_06,Line_D,Morning,101,1,100,0.74,195.51,96.07,96.9,101.0,98.16
2024-11-04,Machine_07,Line_C,Evening,88,4,84,1.43,350.65,78.97,94.05,88.0,95.41
2024-11-04,Machine_08,Line_A,Morning,90,3,87,0.88,204.26,83.69,96.33,90.0,96.54
2024-11-04,Machine_09,Line_D,Night,83,0,83,1.29,151.77,77.59,94.62,83.0,98.8
2024-11-04,Machine_10,Line_C,Night,83,2,81,0.81,209.92,78.06,96.65,83.0,97.32
2024-11-05,Machine_01,Line_C,Morning,97,2,95,0.84,151.02,90.89,96.5,97.0,97.09
2024-11-05,Machine_02,Line_D,Evening,120,1,119,0.27,28.06,116.77,98.89,120.0,98.4
2024-11-05,Machine_03,Line_D,Morning,85,2,83,0.3,79.63,81.25,98.73,85.0,96.82
2024-11-05,Machine_04,Line_B,Night,98,4,94,0.25,31.87,92.46,98.98,98.0,95.32
2024-11-05,Machine_05,Line_D,Night,117,3,114,0.24,60.58,112.84,98.98,117.0,97.43
2024-11-05,Machine_06,Line_C,Night,85,0,85,0.35,97.49,82.83,98.55,85.0,98.88
2024-11-05,Machine_07,Line_D,Morning,85,1,84,0.73,197.48,80.64,96.95,85.0,97.85
2024-11-05,Machine_08,Line_B,Morning,97,2,95,0.12,13.07,94.25,99.5,97.0,97.66
2024-11-05,Machine_09,Line_B,Morning,105,3,102,0.3,29.73,100.71,98.77,105.0,97.12
2024-11-05,Machine_10,Line_B,Night,102,2,100,0.0,0.69,99.58,99.98,102.0,97.65
2024-11-06,Machine_01,Line_D,Evening,98,2,96,0.1,16.02,94.82,99.58,98.0,97.16
2024-11-06,Machine_02,Line_C,Evening,98,1,97,0.15,34.99,95.76,99.37,98.0,98.33
2024-11-06,Machine_03,Line_A,Night,87,2,85,0.45,98.76,82.63,98.11,87.0,96.8
2024-11-06,Machine_04,Line_C,Evening,104,4,100,0.56,76.61,96.78,97.69,104.0,95.27
2024-11-06,Machine_05,Line_B,Evening,116,4,112,0.53,64.02,108.88,97.79,116.0,95.98
