date,product_category,product_name,quantity_sold,unit_price,revenue,cost,profit,customer_id,region,sales_channel
2024-09-20,Home & Garden,Plant Pot,2,199.46,398.92,267.37,131.54,CUST7798,West,Marketplace
2024-09-20,Home & Garden,Coffee Maker,2,299.77,599.54,374.5,225.04,CUST8546,South,Retail Store
2024-09-20,Sports,Dumbbells,1,452.48,452.48,314.63,137.85,CUST2606,South,Marketplace
2024-09-20,Electronics,Smart Watch,5,586.22,2931.09,1679.99,1251.11,CUST9621,North,Retail Store
2024-09-20,Clothing,Shoes,2,50.53,101.06,50.77,50.3,CUST4223,South,Mobile App
2024-09-21,Sports,Yoga Mat,5,684.95,3424.76,1426.98,1997.79,CUST8298,Central,Online
2024-09-21,Clothing,Jacket,1,113.99,113.99,58.38,55.61,CUST4297,Central,Mobile App
2024-09-21,Sports,Running Shoes,4,527.81,2111.26,1049.65,1061.61,CUST2480,South,Mobile App
2024-09-21,Home & Garden,Cookware Set,3,110.37,331.11,176.28,154.83,CUST2685,West,Retail Store
2024-09-21,Home & Garden,Lamp,5,278.73,1393.64,634.09,759.55,CUST3072,West,Retail Store
2024-09-21,Sports,Yoga Mat,4,564.97,2259.9,1514.56,745.34,CUST2132,East,Retail Store
2024-09-21,Home & Garden,Coffee Maker,5,79.52,397.6,251.83,145.77,CUST2041,South,Retail Store
2024-09-21,Home & Garden,Plant Pot,5,243.28,1216.41,818.3,398.1,CUST3550,North,Mobile App
2024-09-21,Clothing,Jeans,4,133.72,534.88,354.67,180.21,CUST5780,East,Mobile App
2024-09-21,Home & Garden,Plant Pot,2,162.13,324.25,144.66,179.59,CUST2767,Central,Retail Store
2024-09-22,Electronics,Smart Watch,1,660.08,660.08,413.42,246.67,CUST9657,West,Online
2024-09-22,Clothing,Jeans,1,95.1,95.1,48.56,46.54,CUST1195,East,Mobile App
2024-09-22,Electronics,Smartphone,4,913.99,3655.94,1884.01,1771.93,CUST4709,East,Retail Store
2024-09-22,Sports,Bicycle,4,335.24,1340.96,682.74,658.22,CUST6273,East,Retail Store
2024-09-22,Sports,Fitness Tracker,1,450.24,450.24,295.93,154.31,CUST8230,West,Marketplace
2024-09-22,Sports,Fitness Tracker,2,98.54,197.08,114.28,82.81,CUST6385,West,Retail Store
2024-09-22,Electronics,Smartphone,1,1109.95,1109.95,719.73,390.22,CUST4464,Central,Marketplace
2024-09-23,Home & Garden,Plant Pot,2,285.16,570.31,316.73,253.58,CUST7748,Central,Marketplace
2024-09-23,Electronics,Laptop,1,728.68,728.68,407.47,321.21,CUST1418,North,Retail Store
2024-09-23,Sports,Fitness Tracker,4,183.11,732.43,319.49,412.94,CUST7123,Central,Marketplace
2024-09-23,Sports,Bicycle,2,107.7,215.41,121.71,93.7,CUST5669,East,Mobile App
2024-09-23,Clothing,Shoes,1,37.05,37.05,21.41,15.65,CUST1136,South,Mobile App
2024-09-24,Electronics,Headphones,5,292.04,1460.22,749.02,711.21,CUST3605,Central,Marketplace
2024-09-24,Clothing,T-Shirt,1,136.62,136.62,55.35,81.27,CUST4376,North,Retail Store
2024-09-24,Electronics,Laptop,3,244.67,734.02,475.72,258.3,CUST1393,North,Retail Store
2024-09-24,Electronics,Smartphone,2,692.38,1384.75,817.01,567.75,CUST4129,East,Mobile App
2024-09-24,Home & Garden,Bedding,3,48.94,146.83,70.56,76.27,CUST2070,East,Retail Store
2024-09-24,Home & Garden,Plant Pot,4,248.79,995.16,444.71,550.45,CUST3190,North,Mobile App
2024-09-24,Home & Garden,Cookware Set,3,230.82,692.46,399.76,292.7,CUST4970,Central,Marketplace
2024-09-24,Clothing,Jeans,2,146.08,292.15,146.78,145.37,CUST2611,South,Mobile App
2024-09-24,Clothing,T-Shirt,4,100.48,401.93,231.24,170.68,CUST1353,North,Mobile App
2024-09-24,Clothing,Dress,4,42.11,168.44,85.94,82.51,CUST5272,Central,Online
2024-09-24,Home & Garden,Bedding,5,251.59,1257.93,718.66,539.27,CUST9343,East,Marketplace
2024-09-24,Home & Garden,Lamp,3,49.22,147.67,98.37,49.3,CUST7389,East,Marketplace
2024-09-24,Home & Garden,Lamp,2,226.29,452.59,238.75,213.84,CUST2259,East,Retail Store
2024-09-24,Home & Garden,Plant Pot,4,75.5,302.0,151.79,150.21,CUST4554,North,Online
2024-09-25,Clothing,Jeans,4,67.93,271.74,124.55,147.18,CUST4713,Central,Retail Store
2024-09-25,Home & Garden,Bedding,4,149.69,598.74,409.77,188.97,CUST1489,North,Online
2024-09-25,Home & Garden,Coffee Maker,5,124.24,621.18,427.05,194.13,CUST6702,West,Online
2024-09-25,Clothing,Shoes,1,131.08,131.08,71.33,59.75,CUST4770,Central,Retail Store
2024-09-25,Sports,Running Shoes,5,198.16,990.78,488.36,502.42,CUST8739,West,Retail Store
2024-09-25,Sports,Running Shoes,3,253.46,760.39,487.09,273.3,CUST5767,South,Marketplace
2024-09-25,Electronics,Tablet,4,1043.95,4175.78,1976.28,2199.5,CUST3866,East,Retail Store
2024-09-25,Sports,Dumbbells,4,300.06,1200.25,823.66,376.59,CUST7861,Central,Marketplace
2024-09-26,Clothing,Dress,2,100.49,200.99,95.23,105.76,CUST2826,West,Retail Store
2024-09-26,Home & Garden,Bedding,1,131.92,131.92,65.32,66.61,CUST1137,West,Retail Store
2024-09-26,Home & Garden,Plant Pot,2,189.58,379.15,191.19,187.96,CUST6515,West,Marketplace
2024-09-26,Home & Garden,Lamp,5,251.67,1258.37,616.75,641.61,CUST3506,North,Retail Store
2024-09-26,Home & Garden,Coffee Maker,1,294.04,294.04,162.77,131.26,CUST1253,South,Mobile App
2024-09-26,Sports,Bicycle,4,573.35,2293.42,1422.38,871.04,CUST1469,North,Online
2024-09-27,Sports,Bicycle,1,270.74,270.74,177.64,93.1,CUST5142,South,Marketplace
2024-09-27,Clothing,Shoes,1,128.24,128.24,81.49,46.76,CUST4632,South,Mobile App
2024-09-27,Sports,Running Shoes,5,480.52,2402.6,1328.47,1074.13,CUST4654,East,Mobile App
2024-09-27,Electronics,Headphones,3,435.58,1306.73,558.38,748.34,CUST7829,North,Marketplace
2024-09-27,Sports,Dumbbells,1,149.68,149.68,101.65,48.03,CUST3364,North,Online
2024-09-27,Electronics,Smartphone,5,491.47,2457.36,1479.58,977.79,CUST6547,South,Mobile App
2024-09-28,Home & Garden,Cookware Set,3,289.68,869.05,409.57,459.48,CUST9501,West,Online
2024-09-28,Clothing,Jacket,4,25.84,103.34,66.84,36.5,CUST3044,Central,Marketplace
2024-09-28,Sports,Fitness Tracker,4,314.83,1259.31,783.02,476.29,CUST8872,North,Retail Store
2024-09-28,Electronics,Smartphone,5,1150.6,5753.02,3468.93,2284.09,CUST7628,Central,Online
2024-09-28,Home & Garden,Bedding,3,289.81,869.43,426.17,443.26,CUST7609,North,Mobile App
2024-09-28,Sports,Dumbbells,1,204.28,204.28,102.18,102.1,CUST4137,West,Online
2024-09-28,Electronics,Smart Watch,4,658.29,2633.14,1113.93,1519.21,CUST9763,East,Marketplace
2024-09-28,Home & Garden,Cookware Set,2,253.75,507.5,316.57,190.93,CUST7353,East,Online
2024-09-28,Home & Garden,Cookware Set,5,52.54,262.68,127.98,134.7,CUST4422,East,Mobile App
2024-09-28,Sports,Fitness Tracker,5,156.61,783.05,501.25,281.8,CUST4351,South,Mobile App
2024-09-28,Sports,Running Shoes,3,342.82,1028.46,660.75,367.71,CUST4415,North,Marketplace
2024-09-28,Home & Garden,Bedding,1,218.26,218.26,90.63,127.63,CUST4065,Central,Online
2024-09-28,Electronics,Tablet,3,345.96,1037.89,552.25,485.64,CUST7107,East,Online
2024-09-29,Electronics,Smart Watch,3,792.45,2377.34,1662.11,715.22,CUST5698,Central,Retail Store
2024-09-29,Home & Garden,Cookware Set,1,178.13,178.13,105.14,73.0,CUST8377,North,Marketplace
2024-09-29,Clothing,Jeans,3,128.22,384.67,185.12,199.55,CUST3400,East,Mobile App
2024-09-29,Home & Garden,Bedding,5,248.56,1242.8,730.6,512.2,CUST8826,South,Online
2024-09-29,Sports,Dumbbells,3,522.56,1567.68,844.13,723.55,CUST4381,West,Mobile App
2024-09-29,Home & Garden,Coffee Maker,2,30.23,60.46,27.76,32.7,CUST2495,Central,Online
2024-09-29,Home & Garden,Cookware Set,5,70.13,350.64,182.86,167.78,CUST4461,South,Marketplace
2024-09-30,Electronics,Smartphone,2,471.94,943.87,423.67,520.21,CUST9428,West,Marketplace
2024-09-30,Home & Garden,Coffee Maker,5,156.39,781.94,486.49,295.45,CUST1569,North,Online
2024-09-30,Clothing,T-Shirt,4,22.16,88.65,55.45,33.2,CUST6622,East,Retail Store
2024-09-30,Clothing,Shoes,2,51.05,102.1,48.89,53.21,CUST3030,South,Marketplace
2024-09-30,Clothing,Dress,3,30.05,90.15,61.74,28.41,CUST2982,South,Online
2024-09-30,Home & Garden,Bedding,3,219.8,659.39,282.14,377.25,CUST5879,East,Online
2024-10-01,Clothing,Shoes,3,92.41,277.23,154.64,122.6,CUST8197,North,Retail Store
2024-10-01,Clothing,Jeans,3,98.79,296.37,119.42,176.96,CUST8716,West,Mobile App
2024-10-01,Electronics,Smartphone,2,972.92,1945.84,1027.38,918.46,CUST2830,South,Marketplace
2024-10-01,Home & Garden,Bedding,3,88.88,266.65,157.19,109.47,CUST1202,South,Mobile App
2024-10-01,Electronics,Headphones,4,1177.11,4708.43,2429.69,2278.73,CUST1828,East,Mobile App
2024-10-01,Home & Garden,Coffee Maker,4,297.12,1188.46,545.45,643.01,CUST9295,East,Marketplace
2024-10-01,Home & Garden,Coffee Maker,2,130.51,261.03,110.69,150.33,CUST5655,East,Marketplace
2024-10-01,Home & Garden,Bedding,1,89.83,89.83,46.17,43.67,CUST5599,North,Marketplace
2024-10-01,Clothing,Shoes,4,85.25,340.99,200.22,140.77,CUST4514,South,Retail Store
2024-10-01,Clothing,Jeans,2,80.66,161.32,74.21,87.11,CUST9862,Central,Marketplace
2024-10-01,Home & Garden,Lamp,1,64.63,64.63,32.99,31.64,CUST5044,North,Marketplace
2024-10-02,Sports,Bicycle,2,253.91,507.83,211.01,296.82,CUST8445,South,Mobile App
2024-10-02,Clothing,T-Shirt,5,97.41,487.04,308.37,178.67,CUST9710,South,Marketplace
2024-10-02,Electronics,Laptop,2,991.04,1982.08,1326.67,655.41,CUST4676,South,Online
2024-10-02,Home & Garden,Plant Pot,3,61.57,184.7,116.57,68.13,CUST1999,North,Marketplace
2024-10-02,Electronics,Tablet,2,838.2,1676.41,766.29,910.11,CUST9335,Central,Marketplace
2024-10-02,Sports,Bicycle,5,229.2,1146.0,527.11,618.89,CUST5734,North,Online
2024-10-02,Home & Garden,Bedding,1,215.59,215.59,124.81,90.78,CUST7707,North,Mobile App
2024-10-02,Electronics,Smartphone,4,902.92,3611.69,1932.56,1679.13,CUST5452,East,Online
2024-10-02,Electronics,Smartphone,5,832.01,4160.07,2060.58,2099.49,CUST9706,West,Online
2024-10-02,Clothing,Dress,1,23.92,23.92,14.82,9.09,CUST1955,South,Online
2024-10-02,Home & Garden,Lamp,4,214.06,856.23,411.51,444.73,CUST7433,North,Online
2024-10-02,Clothing,Dress,2,51.48,102.96,63.47,39.5,CUST1759,North,Retail Store
2024-10-02,Clothing,Dress,1,48.36,48.36,30.92,17.44,CUST7918,North,Mobile App
2024-10-02,Sports,Yoga Mat,3,695.67,2087.0,1384.9,702.09,CUST6435,East,Online
2024-10-03,Electronics,Smartphone,1,1030.21,1030.21,461.87,568.35,CUST7091,North,Retail Store
2024-10-03,Home & Garden,Lamp,3,215.54,646.61,363.28,283.33,CUST9873,North,Online
2024-10-03,Clothing,Jacket,1,34.36,34.36,18.6,15.75,CUST3823,Central,Mobile App
2024-10-03,Clothing,Jacket,3,92.21,276.63,122.37,154.27,CUST9630,Central,Marketplace
2024-10-03,Clothing,Shoes,4,37.86,151.46,63.56,87.9,CUST9331,East,Marketplace
2024-10-03,Electronics,Smartphone,1,1119.31,1119.31,471.34,647.97,CUST4142,South,Online
2024-10-03,Home & Garden,Lamp,3,52.03,156.09,84.99,71.1,CUST7687,East,Marketplace
2024-10-03,Sports,Yoga Mat,2,396.64,793.28,431.89,361.4,CUST8087,South,Marketplace
2024-10-03,Sports,Bicycle,1,81.26,81.26,32.66,48.6,CUST7227,North,Mobile App
2024-10-03,Sports,Dumbbells,2,750.95,1501.89,689.13,812.76,CUST4181,South,Marketplace
2024-10-04,Electronics,Smart Watch,1,287.65,287.65,155.16,132.49,CUST7918,East,Online
2024-10-04,Clothing,Jacket,5,33.37,166.83,82.38,84.45,CUST7764,East,Online
2024-10-04,Home & Garden,Cookware Set,3,114.04,342.12,197.42,144.7,CUST3396,Central,Retail Store
2024-10-04,Home & Garden,Plant Pot,1,265.93,265.93,146.34,119.59,CUST2312,North,Mobile App
2024-10-04,Clothing,Shoes,1,130.57,130.57,88.72,41.85,CUST7353,West,Retail Store
2024-10-04,Sports,Running Shoes,1,493.65,493.65,268.46,225.19,CUST8167,North,Retail Store
2024-10-04,Clothing,Jeans,1,99.24,99.24,59.99,39.25,CUST6774,West,Marketplace
2024-10-05,Sports,Yoga Mat,2,133.52,267.04,138.93,128.11,CUST6391,Central,Online
2024-10-05,Sports,Fitness Tracker,2,340.37,680.75,362.43,318.32,CUST1482,North,Online
2024-10-05,Clothing,Shoes,2,26.24,52.49,26.26,26.22,CUST6947,South,Mobile App
2024-10-05,Electronics,Tablet,2,1442.04,2884.07,1938.22,945.85,CUST4320,West,Online
2024-10-05,Home & Garden,Cookware Set,1,201.15,201.15,119.28,81.87,CUST7936,North,Mobile App
2024-10-05,Electronics,Laptop,5,874.24,4371.2,2770.15,1601.05,CUST7751,East,Marketplace
2024-10-05,Electronics,Smartphone,4,1230.37,4921.47,2698.1,2223.37,CUST3656,East,Online
2024-10-05,Electronics,Smartphone,2,1154.12,2308.23,1561.26,746.98,CUST5019,East,Retail Store
2024-10-05,Electronics,Smartphone,3,886.16,2658.49,1625.33,1033.16,CUST7121,Central,Retail Store
2024-10-05,Sports,Running Shoes,4,141.76,567.04,376.28,190.76,CUST8304,South,Marketplace
2024-10-05,Home & Garden,Cookware Set,1,186.95,186.95,80.89,106.06,CUST3466,South,Marketplace
2024-10-05,Clothing,Jeans,2,114.63,229.25,158.34,70.91,CUST2785,East,Retail Store
2024-10-06,Sports,Fitness Tracker,5,230.63,1153.13,686.92,466.22,CUST6743,East,Online
2024-10-06,Clothing,Dress,1,123.33,123.33,57.82,65.51,CUST6704,Central,Mobile App
2024-10-06,Electronics,Headphones,4,437.43,1749.72,760.91,988.81,CUST5757,West,Retail Store
2024-10-06,Clothing,Jacket,1,111.77,111.77,49.62,62.15,CUST1569,North,Marketplace
2024-10-06,Electronics,Laptop,1,817.69,817.69,430.52,387.17,CUST6402,North,Marketplace
2024-10-06,Home & Garden,Coffee Maker,1,129.61,129.61,79.65,49.96,CUST3661,East,Retail Store
2024-10-06,Sports,Dumbbells,5,496.17,2480.83,1698.7,782.13,CUST8941,East,Marketplace
2024-10-06,Electronics,Headphones,4,922.33,3689.3,2177.52,1511.78,CUST7981,Central,Marketplace
2024-10-06,Electronics,Smart Watch,5,792.42,3962.09,2128.97,1833.13,CUST9107,South,Retail Store
2024-10-06,Clothing,Shoes,2,46.66,93.32,53.43,39.89,CUST1461,Central,Online
2024-10-06,Clothing,Jeans,4,25.98,103.9,68.9,35.0,CUST1088,South,Online
2024-10-06,Electronics,Smartphone,1,279.83,279.83,189.07,90.75,CUST5971,South,Retail Store
2024-10-06,Home & Garden,Plant Pot,1,297.4,297.4,176.97,120.43,CUST4764,West,Online
2024-10-07,Home & Garden,Bedding,1,183.76,183.76,74.54,109.23,CUST3543,West,Online
2024-10-07,Clothing,Jacket,3,47.93,143.78,78.46,65.31,CUST3122,Central,Online
2024-10-07,Clothing,Jeans,4,143.51,574.06,349.99,224.06,CUST2264,Central,Marketplace
2024-10-07,Sports,Fitness Tracker,2,71.32,142.64,57.81,84.82,CUST1493,West,Retail Store
2024-10-07,Clothing,Jacket,1,103.43,103.43,68.51,34.92,CUST7155,South,Online
2024-10-07,Sports,Dumbbells,5,348.44,1742.2,1205.1,537.1,CUST4453,Central,Online
2024-10-07,Electronics,Smartphone,1,1289.65,1289.65,697.83,591.82,CUST5291,West,Mobile App
2024-10-07,Electronics,Laptop,3,539.47,1618.4,693.53,924.87,CUST7705,Central,Mobile App
2024-10-07,Electronics,Smart Watch,4,1307.67,5230.67,3099.29,2131.38,CUST2580,West,Online
2024-10-07,Electronics,Laptop,3,1182.25,3546.75,1845.86,1700.89,CUST7550,West,Retail Store
2024-10-07,Sports,Bicycle,4,260.29,1041.18,544.82,496.36,CUST5785,East,Online
2024-10-07,Electronics,Headphones,4,1141.47,4565.87,2196.39,2369.49,CUST5843,West,Marketplace
2024-10-07,Electronics,Smart Watch,5,629.37,3146.87,1943.07,1203.8,CUST3453,Central,Online
2024-10-08,Sports,Bicycle,2,598.54,1197.08,777.02,420.06,CUST5003,South,Marketplace
2024-10-08,Sports,Running Shoes,4,620.41,2481.66,1291.21,1190.44,CUST7938,Central,Online
2024-10-08,Electronics,Laptop,5,571.36,2856.78,1301.36,1555.42,CUST4988,North,Mobile App
2024-10-08,Sports,Yoga Mat,3,299.71,899.12,560.01,339.11,CUST3864,South,Mobile App
2024-10-08,Clothing,Jacket,5,127.18,635.9,392.69,243.21,CUST3451,North,Online
2024-10-08,Sports,Fitness Tracker,4,586.0,2344.0,1577.24,766.76,CUST3072,East,Marketplace
2024-10-08,Electronics,Smart Watch,3,614.13,1842.4,1163.88,678.51,CUST5734,South,Retail Store
2024-10-08,Electronics,Smartphone,2,409.79,819.57,492.9,326.67,CUST5221,North,Marketplace
2024-10-08,Clothing,Dress,3,98.9,296.71,129.64,167.07,CUST9160,West,Retail Store
2024-10-08,Sports,Yoga Mat,1,658.44,658.44,309.78,348.66,CUST5719,West,Retail Store
2024-10-08,Home & Garden,Plant Pot,1,222.85,222.85,103.7,119.15,CUST9550,South,Marketplace
2024-10-08,Electronics,Tablet,4,212.94,851.76,461.22,390.54,CUST1421,North,Retail Store
2024-10-08,Electronics,Smart Watch,4,1319.03,5276.13,2125.62,3150.51,CUST1385,South,Mobile App
2024-10-08,Electronics,Tablet,4,993.1,3972.41,2335.29,1637.12,CUST8536,North,Mobile App
2024-10-08,Sports,Dumbbells,2,740.19,1480.38,697.37,783.01,CUST3359,North,Retail Store
2024-10-09,Sports,Dumbbells,2,251.59,503.18,224.22,278.95,CUST9722,West,Retail Store
2024-10-09,Sports,Fitness Tracker,5,520.76,2603.82,1359.98,1243.84,CUST9267,Central,Mobile App
2024-10-09,Electronics,Smartphone,1,333.79,333.79,134.3,199.49,CUST9794,East,Retail Store
2024-10-09,Clothing,Dress,1,22.73,22.73,10.15,12.57,CUST1231,North,Marketplace
2024-10-09,Home & Garden,Lamp,4,115.85,463.41,258.55,204.86,CUST8318,North,Marketplace
2024-10-09,Sports,Running Shoes,4,754.5,3018.0,1773.68,1244.32,CUST3862,South,Mobile App
2024-10-09,Clothing,Dress,2,102.34,204.67,136.75,67.92,CUST6682,West,Marketplace
2024-10-09,Electronics,Tablet,2,637.92,1275.83,662.55,613.29,CUST1788,North,Retail Store
2024-10-09,Electronics,Smart Watch,5,992.76,4963.78,3356.71,1607.06,CUST8176,South,Marketplace
2024-10-09,Home & Garden,Cookware Set,3,60.97,182.9,77.07,105.83,CUST9738,North,Online
2024-10-10,Home & Garden,Plant Pot,1,241.14,241.14,108.51,132.63,CUST4774,North,Online
2024-10-10,Clothing,Jeans,2,69.49,138.97,77.58,61.39,CUST8117,East,Online
2024-10-10,Sports,Yoga Mat,4,772.46,3089.82,2050.75,1039.08,CUST7588,South,Online
2024-10-10,Home & Garden,Cookware Set,3,112.8,338.41,176.68,161.72,CUST8056,Central,Mobile App
2024-10-10,Electronics,Smartphone,2,1189.25,2378.5,1330.63,1047.87,CUST9136,North,Online
2024-10-11,Sports,Bicycle,5,84.37,421.84,290.38,131.46,CUST2916,West,Marketplace
2024-10-11,Electronics,Laptop,4,809.23,3236.91,1370.26,1866.65,CUST9936,South,Marketplace
2024-10-11,Home & Garden,Cookware Set,5,112.36,561.78,230.75,331.02,CUST3662,East,Online
2024-10-11,Sports,Yoga Mat,1,607.43,607.43,275.98,331.45,CUST7103,South,Marketplace
2024-10-11,Home & Garden,Bedding,1,163.36,163.36,72.82,90.53,CUST5760,East,Marketplace
2024-10-11,Home & Garden,Bedding,4,54.25,216.98,112.44,104.54,CUST5834,East,Mobile App
2024-10-11,Clothing,Jeans,4,110.56,442.24,301.17,141.07,CUST5444,Central,Mobile App
2024-10-11,Sports,Dumbbells,4,525.41,2101.64,1094.38,1007.26,CUST3332,East,Online
2024-10-11,Sports,Yoga Mat,2,290.11,580.22,394.1,186.12,CUST7473,East,Retail Store
2024-10-11,Clothing,Jacket,5,116.95,584.73,270.39,314.34,CUST5324,South,Mobile App
2024-10-11,Electronics,Headphones,3,280.67,842.0,457.03,384.97,CUST6057,East,Mobile App
2024-10-12,Electronics,Smart Watch,3,1076.58,3229.74,2194.62,1035.12,CUST3005,East,Mobile App
2024-10-12,Clothing,Shoes,4,101.36,405.45,247.39,158.06,CUST6691,West,Retail Store
2024-10-12,Sports,Bicycle,5,453.05,2265.25,1043.31,1221.94,CUST6591,South,Retail Store
2024-10-12,Sports,Running Shoes,5,679.53,3397.66,2046.05,1351.61,CUST1885,West,Mobile App
2024-10-12,Sports,Bicycle,4,749.14,2996.56,1331.43,1665.13,CUST9201,West,Marketplace
2024-10-12,Electronics,Tablet,5,924.46,4622.3,2797.98,1824.33,CUST8108,East,Marketplace
2024-10-12,Electronics,Smartphone,3,486.0,1457.99,985.91,472.08,CUST7228,Central,Marketplace
2024-10-12,Home & Garden,Plant Pot,4,273.33,1093.31,709.82,383.49,CUST6774,West,Marketplace
2024-10-12,Home & Garden,Coffee Maker,3,64.77,194.3,93.18,101.11,CUST4748,South,Mobile App
2024-10-12,Electronics,Laptop,1,626.66,626.66,338.61,288.06,CUST1318,North,Retail Store
2024-10-12,Sports,Bicycle,3,731.5,2194.49,1107.64,1086.85,CUST8180,Central,Marketplace
2024-10-12,Electronics,Smart Watch,4,658.65,2634.59,1486.2,1148.39,CUST8968,Central,Online
2024-10-12,Electronics,Laptop,3,221.04,663.12,280.46,382.66,CUST2059,Central,Marketplace
2024-10-12,Clothing,Shoes,5,34.54,172.7,85.31,87.38,CUST8442,South,Online
2024-10-13,Home & Garden,Lamp,3,270.14,810.42,546.29,264.13,CUST3309,East,Retail Store
2024-10-13,Home & Garden,Coffee Maker,5,236.08,1180.38,687.6,492.78,CUST4301,West,Marketplace
2024-10-13,Electronics,Smartphone,5,807.57,4037.83,2491.76,1546.07,CUST9423,North,Mobile App
2024-10-13,Home & Garden,Coffee Maker,5,70.13,350.65,144.67,205.98,CUST3431,West,Marketplace
2024-10-13,Sports,Running Shoes,2,284.77,569.55,247.37,322.18,CUST2316,Central,Online
2024-10-13,Electronics,Smart Watch,5,901.88,4509.42,2764.62,1744.8,CUST3113,East,Retail Store
2024-10-13,Sports,Fitness Tracker,5,360.24,1801.19,810.41,990.78,CUST8582,Central,Marketplace
2024-10-13,Electronics,Laptop,1,1343.24,1343.24,819.74,523.5,CUST6269,Central,Online
2024-10-13,Electronics,Smart Watch,2,1033.13,2066.27,1423.94,642.33,CUST6196,West,Online
2024-10-13,Sports,Running Shoes,4,562.51,2250.04,1524.23,725.81,CUST7691,West,Retail Store
2024-10-13,Clothing,Shoes,1,69.05,69.05,41.29,27.75,CUST3853,North,Retail Store
2024-10-13,Sports,Running Shoes,1,790.98,790.98,458.59,332.39,CUST4860,North,Online
2024-10-13,Home & Garden,Cookware Set,4,148.54,594.17,260.38,333.78,CUST1315,South,Online
2024-10-13,Electronics,Tablet,5,1199.35,5996.74,3762.02,2234.72,CUST5021,East,Retail Store
2024-10-13,Sports,Bicycle,4,380.86,1523.44,910.51,612.93,CUST1106,North,Online
2024-10-14,Electronics,Laptop,5,1137.91,5689.55,3215.17,2474.38,CUST7132,West,Online
2024-10-14,Home & Garden,Lamp,4,44.56,178.23,101.95,76.28,CUST4816,East,Online
2024-10-14,Home & Garden,Coffee Maker,4,123.28,493.11,218.8,274.31,CUST3482,West,Marketplace
2024-10-14,Electronics,Headphones,5,719.83,3599.13,1665.69,1933.44,CUST7732,South,Online
2024-10-14,Home & Garden,Coffee Maker,4,91.61,366.42,167.73,198.69,CUST4733,West,Retail Store
2024-10-14,Sports,Yoga Mat,4,229.57,918.27,385.6,532.67,CUST2795,North,Marketplace
2024-10-14,Electronics,Smartphone,4,1492.91,5971.63,3181.16,2790.46,CUST7214,Central,Retail Store
2024-10-15,Electronics,Smartphone,2,328.07,656.14,372.82,283.32,CUST6930,East,Retail Store
2024-10-15,Home & Garden,Coffee Maker,4,48.15,192.61,115.83,76.77,CUST8546,South,Mobile App
2024-10-15,Home & Garden,Lamp,5,159.44,797.21,421.7,375.51,CUST9025,Central,Online
2024-10-15,Sports,Yoga Mat,5,390.75,1953.75,919.36,1034.39,CUST6279,West,Retail Store
2024-10-15,Home & Garden,Lamp,2,71.95,143.9,75.45,68.45,CUST4844,East,Mobile App
2024-10-15,Home & Garden,Plant Pot,1,216.73,216.73,102.58,114.15,CUST9998,South,Retail Store
2024-10-16,Electronics,Smart Watch,3,468.66,1405.98,600.28,805.7,CUST6708,East,Mobile App
2024-10-16,Electronics,Tablet,4,252.14,1008.58,570.87,437.7,CUST6982,Central,Marketplace
2024-10-16,Clothing,Jeans,1,144.49,144.49,64.2,80.29,CUST3706,North,Marketplace
2024-10-16,Clothing,Shoes,3,65.84,197.52,93.39,104.13,CUST6016,South,Retail Store
2024-10-16,Clothing,Jeans,5,82.3,411.51,200.08,211.43,CUST2040,East,Online
2024-10-16,Clothing,Shoes,4,119.36,477.43,247.54,229.89,CUST9148,West,Mobile App
2024-10-16,Clothing,Dress,3,110.02,330.05,209.23,120.82,CUST4726,West,Retail Store
2024-10-16,Sports,Bicycle,1,534.83,534.83,273.06,261.77,CUST6474,North,Retail Store
2024-10-17,Electronics,Tablet,1,1447.98,1447.98,912.85,535.13,CUST1129,East,Retail Store
2024-10-17,Clothing,Dress,5,111.3,556.5,358.03,198.48,CUST3736,East,Online
2024-10-17,Home & Garden,Coffee Maker,5,232.79,1163.97,737.46,426.51,CUST5501,East,Online
2024-10-17,Home & Garden,Lamp,3,238.5,715.5,485.09,230.42,CUST4141,East,Retail Store
2024-10-17,Sports,Running Shoes,5,415.52,2077.6,928.11,1149.49,CUST1204,North,Online
2024-10-17,Sports,Fitness Tracker,4,732.39,2929.55,1706.76,1222.79,CUST1824,Central,Online
2024-10-17,Clothing,Jacket,1,113.05,113.05,50.43,62.63,CUST5695,North,Marketplace
2024-10-17,Clothing,Jeans,4,81.57,326.28,160.45,165.83,CUST4051,South,Mobile App
2024-10-17,Clothing,T-Shirt,3,104.35,313.04,130.7,182.34,CUST1421,East,Retail Store
2024-10-17,Clothing,Dress,2,119.07,238.13,132.72,105.41,CUST9876,East,Online
2024-10-17,Home & Garden,Plant Pot,2,278.81,557.62,312.81,244.81,CUST5111,West,Retail Store
2024-10-17,Home & Garden,Coffee Maker,4,215.67,862.69,492.37,370.32,CUST8248,West,Mobile App
2024-10-18,Sports,Bicycle,3,263.11,789.34,403.81,385.52,CUST3170,West,Retail Store
2024-10-18,Sports,Running Shoes,4,648.51,2594.04,1383.23,1210.81,CUST9064,North,Retail Store
2024-10-18,Electronics,Headphones,1,942.64,942.64,401.14,541.5,CUST9743,West,Mobile App
2024-10-18,Sports,Running Shoes,5,361.55,1807.76,774.29,1033.47,CUST6264,North,Online
2024-10-18,Clothing,Shoes,2,41.28,82.56,46.39,36.17,CUST8860,South,Mobile App
