date,campaign_name,channel,ad_type,impressions,clicks,conversions,cost,revenue,ctr,conversion_rate,cpc,cpa,roas
2024-09-26,Retargeting_Campaign,Facebook,Native,83621,2479,56,1143.85,21431.92,2.97,2.27,0.46,20.43,18.74
2024-09-26,Holiday_Campaign,TikTok,Display,317582,5584,219,4268.1,68457.75,1.76,3.94,0.76,19.49,16.04
2024-09-26,Brand_Awareness,LinkedIn,Native,30779,342,16,359.11,6878.25,1.11,4.84,1.05,22.44,19.15
2024-09-26,Product_Launch_Q1,Instagram,Shopping,527239,12588,130,3678.46,30964.87,2.39,1.04,0.29,28.3,8.42
2024-09-26,Retargeting_Campaign,Facebook,Display,76811,1190,18,691.53,7695.46,1.55,1.54,0.58,38.42,11.13
2024-09-26,Summer_Sale_2024,Twitter,Search,228228,16292,222,2116.63,25768.64,7.14,1.36,0.13,9.53,12.17
2024-09-27,Retargeting_Campaign,Twitter,Display,160073,1654,33,1475.04,4441.15,1.03,2.02,0.89,44.7,3.01
2024-09-27,Summer_Sale_2024,Instagram,Native,35423,427,5,257.49,558.98,1.21,1.18,0.6,51.5,2.17
2024-09-27,Social_Media_Ads,Google Ads,Video,98653,2926,45,2138.22,21291.56,2.97,1.57,0.73,47.52,9.96
2024-09-28,Product_Launch_Q1,TikTok,Native,407994,11077,506,3185.19,103872.53,2.72,4.57,0.29,6.29,32.61
2024-09-28,Retargeting_Campaign,Instagram,Shopping,69384,788,31,524.47,4065.45,1.14,4.03,0.67,16.92,7.75
2024-09-28,Retargeting_Campaign,Email,Search,532610,37963,839,2009.74,187795.91,7.13,2.21,0.05,2.4,93.44
2024-09-28,Retargeting_Campaign,LinkedIn,Shopping,307440,4794,58,4297.83,15513.89,1.56,1.22,0.9,74.1,3.61
2024-09-29,Product_Launch_Q1,TikTok,Native,242953,4550,92,3172.74,15485.31,1.87,2.03,0.7,34.49,4.88
2024-09-29,Email_Newsletter,Instagram,Native,233491,4667,121,3125.03,49275.01,2.0,2.61,0.67,25.83,15.77
2024-09-29,Retargeting_Campaign,Instagram,Native,573826,7037,251,3476.27,21896.67,1.23,3.58,0.49,13.85,6.3
2024-09-30,Retargeting_Campaign,Facebook,Search,54826,3107,106,655.58,26618.34,5.67,3.44,0.21,6.18,40.6
2024-09-30,Brand_Awareness,Email,Native,66176,1326,15,1045.35,3415.2,2.01,1.15,0.79,69.69,3.27
2024-09-30,Google_Search,Google Ads,Native,368939,6988,73,3819.47,14133.81,1.89,1.06,0.55,52.32,3.7
2024-09-30,Social_Media_Ads,Google Ads,Native,24949,710,26,491.6,10452.36,2.85,3.74,0.69,18.91,21.26
2024-10-01,Holiday_Campaign,LinkedIn,Video,110138,3220,32,3025.46,15631.56,2.92,1.0,0.94,94.55,5.17
2024-10-01,Summer_Sale_2024,Instagram,Video,217592,9799,273,2168.03,80901.67,4.5,2.79,0.22,7.94,37.32
2024-10-01,Brand_Awareness,Facebook,Video,340515,7818,374,2888.88,32447.47,2.3,4.79,0.37,7.72,11.23
2024-10-02,Black_Friday_2024,LinkedIn,Search,398037,15449,259,4487.19,91267.48,3.88,1.68,0.29,17.33,20.34
2024-10-02,Social_Media_Ads,Google Ads,Native,189653,4797,50,3552.04,10153.45,2.53,1.05,0.74,71.04,2.86
2024-10-02,Retargeting_Campaign,Twitter,Display,123725,1471,33,2034.35,13150.84,1.19,2.25,1.38,61.65,6.46
2024-10-02,Google_Search,LinkedIn,Video,39600,1969,64,1034.36,29521.67,4.97,3.26,0.53,16.16,28.54
2024-10-02,Social_Media_Ads,LinkedIn,Search,146511,6122,81,2872.05,20173.14,4.18,1.34,0.47,35.46,7.02
2024-10-02,Product_Launch_Q1,Google Ads,Native,108580,1502,36,2596.3,8532.19,1.38,2.42,1.73,72.12,3.29
2024-10-02,Social_Media_Ads,Email,Video,753981,31202,995,3439.41,284344.34,4.14,3.19,0.11,3.46,82.67
2024-10-03,Black_Friday_2024,Email,Shopping,375973,7904,317,3300.09,94811.64,2.1,4.01,0.42,10.41,28.73
2024-10-03,Brand_Awareness,Google Ads,Shopping,14703,224,5,402.04,741.39,1.52,2.45,1.79,80.41,1.84
2024-10-03,Google_Search,Facebook,Search,244190,18861,580,3571.58,260392.02,7.72,3.08,0.19,6.16,72.91
2024-10-04,Holiday_Campaign,Google Ads,Display,46607,545,11,699.07,3362.55,1.17,2.1,1.28,63.55,4.81
2024-10-04,Holiday_Campaign,LinkedIn,Search,326907,11548,298,4913.15,34150.63,3.53,2.58,0.43,16.49,6.95
2024-10-04,Brand_Awareness,LinkedIn,Display,114089,1484,59,2555.51,28798.6,1.3,4.0,1.72,43.31,11.27
2024-10-04,Retargeting_Campaign,Facebook,Search,507199,27544,1082,3755.42,289640.41,5.43,3.93,0.14,3.47,77.13
2024-10-04,Holiday_Campaign,Google Ads,Display,307408,5995,257,4072.24,110603.57,1.95,4.29,0.68,15.85,27.16
2024-10-05,Holiday_Campaign,Twitter,Video,387916,8277,206,2414.45,12613.4,2.13,2.5,0.29,11.72,5.22
2024-10-05,Product_Launch_Q1,Email,Search,43562,3441,35,454.72,7527.96,7.9,1.04,0.13,12.99,16.56
2024-10-05,Google_Search,Email,Video,385370,10282,470,2847.59,66493.82,2.67,4.58,0.28,6.06,23.35
2024-10-05,Black_Friday_2024,LinkedIn,Video,94000,2801,99,1491.05,38032.51,2.98,3.56,0.53,15.06,25.51
2024-10-06,Product_Launch_Q1,Facebook,Video,170251,3793,152,2154.43,26356.15,2.23,4.03,0.57,14.17,12.23
2024-10-06,Product_Launch_Q1,Email,Display,97190,2738,71,1350.91,33696.53,2.82,2.62,0.49,19.03,24.94
2024-10-06,Retargeting_Campaign,LinkedIn,Native,222919,3990,147,4652.84,44404.67,1.79,3.69,1.17,31.65,9.54
2024-10-07,Brand_Awareness,Email,Search,179013,8774,244,2688.28,99204.8,4.9,2.78,0.31,11.02,36.9
2024-10-07,Google_Search,Google Ads,Display,149997,2359,97,4221.53,18372.89,1.57,4.14,1.79,43.52,4.35
2024-10-07,Google_Search,Instagram,Display,158188,2991,90,2133.95,34712.03,1.89,3.03,0.71,23.71,16.27
2024-10-07,Product_Launch_Q1,TikTok,Native,81812,2315,27,889.22,11003.5,2.83,1.17,0.38,32.93,12.37
2024-10-08,Retargeting_Campaign,Instagram,Search,217055,11735,571,2253.64,48730.74,5.41,4.87,0.19,3.95,21.62
2024-10-08,Product_Launch_Q1,Twitter,Shopping,179546,2086,44,2281.98,2985.1,1.16,2.14,1.09,51.86,1.31
2024-10-08,Product_Launch_Q1,TikTok,Native,735343,12422,536,4766.11,160259.44,1.69,4.32,0.38,8.89,33.62
2024-10-08,Email_Newsletter,LinkedIn,Shopping,227110,2636,35,2355.89,4733.97,1.16,1.36,0.89,67.31,2.01
2024-10-08,Retargeting_Campaign,Google Ads,Video,27371,644,18,622.36,1411.35,2.36,2.86,0.97,34.58,2.27
2024-10-09,Google_Search,LinkedIn,Native,133200,3575,92,2906.5,5111.0,2.68,2.59,0.81,31.59,1.76
2024-10-09,Summer_Sale_2024,Email,Shopping,28203,483,6,273.27,2338.57,1.72,1.39,0.57,45.55,8.56
2024-10-09,Black_Friday_2024,Google Ads,Display,60485,672,16,808.37,5236.36,1.11,2.44,1.2,50.52,6.48
2024-10-09,Summer_Sale_2024,Google Ads,Shopping,197657,4608,212,4844.6,36275.21,2.33,4.61,1.05,22.85,7.49
2024-10-09,Email_Newsletter,Email,Video,327703,16159,305,4422.48,128601.98,4.93,1.89,0.27,14.5,29.08
2024-10-10,Email_Newsletter,Facebook,Video,328009,15562,463,4820.45,94206.03,4.74,2.98,0.31,10.41,19.54
2024-10-10,Google_Search,Twitter,Native,272702,8151,256,2920.88,50698.99,2.99,3.14,0.36,11.41,17.36
2024-10-10,Black_Friday_2024,Facebook,Shopping,55243,688,27,642.85,2102.19,1.25,4.02,0.93,23.81,3.27
2024-10-10,Holiday_Campaign,LinkedIn,Video,133814,6231,140,3424.56,52307.36,4.66,2.25,0.55,24.46,15.27
2024-10-11,Retargeting_Campaign,Google Ads,Display,70374,1491,35,1690.4,4165.04,2.12,2.35,1.13,48.3,2.46
2024-10-11,Google_Search,Twitter,Shopping,257786,3662,99,4336.87,12588.81,1.42,2.71,1.18,43.81,2.9
2024-10-11,Product_Launch_Q1,Instagram,Shopping,373949,7823,301,4044.4,30431.38,2.09,3.86,0.52,13.44,7.52
2024-10-12,Google_Search,Instagram,Video,187681,5079,237,2772.42,38262.92,2.71,4.68,0.55,11.7,13.8
2024-10-12,Retargeting_Campaign,Google Ads,Display,133691,3911,81,2333.94,28648.98,2.93,2.09,0.6,28.81,12.27
2024-10-12,Holiday_Campaign,Twitter,Search,54510,3125,145,1065.33,50568.24,5.73,4.66,0.34,7.35,47.47
2024-10-13,Social_Media_Ads,Instagram,Video,530598,15496,214,2823.52,98486.22,2.92,1.39,0.18,13.19,34.88
2024-10-13,Brand_Awareness,Instagram,Native,249843,6161,92,3375.7,30166.09,2.47,1.5,0.55,36.69,8.94
2024-10-13,Social_Media_Ads,Google Ads,Shopping,51315,1091,28,1149.17,13428.41,2.13,2.57,1.05,41.04,11.69
2024-10-14,Retargeting_Campaign,Instagram,Search,600779,34159,635,4647.33,316132.58,5.69,1.86,0.14,7.32,68.02
2024-10-14,Product_Launch_Q1,Instagram,Display,231285,6551,317,2881.41,127975.59,2.83,4.85,0.44,9.09,44.41
2024-10-14,Summer_Sale_2024,Instagram,Video,229775,10167,410,2049.19,186731.12,4.42,4.04,0.2,5.0,91.12
2024-10-15,Product_Launch_Q1,Twitter,Shopping,115760,2585,71,1699.49,27385.58,2.23,2.76,0.66,23.94,16.11
2024-10-15,Brand_Awareness,LinkedIn,Native,67485,1099,48,1685.03,11845.1,1.63,4.38,1.53,35.1,7.03
2024-10-15,Email_Newsletter,Twitter,Display,339506,5205,259,3882.21,85237.27,1.53,4.98,0.75,14.99,21.96
2024-10-15,Social_Media_Ads,LinkedIn,Display,118127,1615,19,3268.25,4256.29,1.37,1.24,2.02,172.01,1.3
2024-10-15,Black_Friday_2024,Google Ads,Shopping,63066,723,30,1499.98,11194.16,1.15,4.16,2.07,50.0,7.46
2024-10-15,Retargeting_Campaign,Google Ads,Video,59771,2582,109,1562.43,21256.01,4.32,4.26,0.61,14.33,13.6
2024-10-16,Retargeting_Campaign,Instagram,Video,319827,11514,507,3253.55,94401.5,3.6,4.41,0.28,6.42,29.01
2024-10-16,Summer_Sale_2024,Instagram,Search,248106,18648,492,1416.02,175857.32,7.52,2.64,0.08,2.88,124.19
2024-10-16,Google_Search,Twitter,Shopping,240219,5367,155,3191.57,46941.68,2.23,2.9,0.59,20.59,14.71
2024-10-16,Email_Newsletter,LinkedIn,Shopping,39570,432,5,876.04,806.46,1.09,1.26,2.03,175.21,0.92
2024-10-17,Summer_Sale_2024,Twitter,Video,696396,14184,424,3252.41,109251.16,2.04,2.99,0.23,7.67,33.59
2024-10-17,Google_Search,Google Ads,Display,141732,3678,81,1504.27,12049.19,2.6,2.21,0.41,18.57,8.01
2024-10-17,Black_Friday_2024,Facebook,Video,309556,10535,460,3794.1,162734.36,3.4,4.37,0.36,8.25,42.89
2024-10-17,Social_Media_Ads,LinkedIn,Search,112700,6334,184,2131.02,73712.27,5.62,2.91,0.34,11.58,34.59
2024-10-17,Product_Launch_Q1,LinkedIn,Video,83086,3950,47,1025.24,21333.41,4.75,1.19,0.26,21.81,20.81
2024-10-18,Retargeting_Campaign,Twitter,Shopping,240233,2469,31,818.28,10302.12,1.03,1.26,0.33,26.4,12.59
2024-10-18,Brand_Awareness,LinkedIn,Shopping,61354,1088,15,1504.03,6670.73,1.77,1.39,1.38,100.27,4.44
2024-10-18,Brand_Awareness,Email,Display,242654,6406,71,4592.91,34414.54,2.64,1.11,0.72,64.69,7.49
2024-10-18,Holiday_Campaign,Twitter,Display,350336,6148,238,4663.42,66184.81,1.75,3.89,0.76,19.59,14.19
2024-10-18,Brand_Awareness,Instagram,Search,221603,10571,305,1907.65,30364.54,4.77,2.89,0.18,6.25,15.92
2024-10-19,Product_Launch_Q1,Google Ads,Video,197615,8602,190,3348.24,14868.25,4.35,2.21,0.39,17.62,4.44
2024-10-19,Black_Friday_2024,Twitter,Search,6613,405,13,113.43,4522.98,6.14,3.28,0.28,8.73,39.88
2024-10-19,Google_Search,Instagram,Native,213865,4024,169,2870.95,68273.49,1.88,4.22,0.71,16.99,23.78
2024-10-19,Product_Launch_Q1,Twitter,Display,135132,3596,39,2323.44,5864.53,2.66,1.1,0.65,59.58,2.52
2024-10-19,Brand_Awareness,Email,Video,59450,2111,82,932.09,37659.53,3.55,3.92,0.44,11.37,40.4
2024-10-19,Black_Friday_2024,Twitter,Shopping,276637,5166,68,1575.48,4745.47,1.87,1.34,0.3,23.17,3.01
2024-10-19,Black_Friday_2024,TikTok,Shopping,570797,15075,285,4861.94,67767.74,2.64,1.89,0.32,17.06,13.94
2024-10-20,Brand_Awareness,Facebook,Native,419237,11188,451,2098.95,203989.41,2.67,4.04,0.19,4.65,97.19
2024-10-20,Google_Search,Email,Search,296620,15154,581,1257.8,108676.27,5.11,3.83,0.08,2.16,86.4
2024-10-20,Retargeting_Campaign,Email,Video,101413,3120,85,1044.11,22063.47,3.08,2.74,0.33,12.28,21.13
2024-10-20,Retargeting_Campaign,TikTok,Native,223625,3366,36,1376.99,7481.98,1.51,1.1,0.41,38.25,5.43
2024-10-21,Summer_Sale_2024,Google Ads,Display,203384,5728,61,4160.61,9264.97,2.82,1.08,0.73,68.21,2.23
2024-10-21,Brand_Awareness,Google Ads,Native,164002,1641,57,4790.77,3550.99,1.0,3.53,2.92,84.05,0.74
2024-10-21,Summer_Sale_2024,TikTok,Shopping,252361,4696,83,3059.36,36300.14,1.86,1.77,0.65,36.86,11.87
2024-10-21,Holiday_Campaign,LinkedIn,Shopping,196065,4429,107,4199.73,45872.28,2.26,2.43,0.95,39.25,10.92
2024-10-21,Social_Media_Ads,Facebook,Video,566546,27304,1308,2842.9,483551.26,4.82,4.79,0.1,2.17,170.09
2024-10-22,Google_Search,Email,Shopping,512091,13928,384,4262.28,19617.11,2.72,2.76,0.31,11.1,4.6
2024-10-22,Email_Newsletter,Google Ads,Video,187607,8315,314,3171.85,62078.51,4.43,3.78,0.38,10.1,19.57
2024-10-22,Holiday_Campaign,Facebook,Search,400474,21262,699,4132.3,147202.51,5.31,3.29,0.19,5.91,35.62
2024-10-22,Holiday_Campaign,TikTok,Native,38423,675,30,426.49,4509.95,1.76,4.53,0.63,14.22,10.57
2024-10-23,Email_Newsletter,TikTok,Video,347311,12917,588,4318.38,54262.22,3.72,4.56,0.33,7.34,12.57
2024-10-23,Retargeting_Campaign,TikTok,Display,146551,1689,35,1891.7,8092.05,1.15,2.11,1.12,54.05,4.28
2024-10-23,Email_Newsletter,Email,Video,160556,5976,184,2262.34,78559.27,3.72,3.08,0.38,12.3,34.72
2024-10-24,Product_Launch_Q1,TikTok,Display,436611,12599,374,3157.91,52986.48,2.89,2.97,0.25,8.44,16.78
2024-10-24,Social_Media_Ads,Email,Display,431071,10649,502,3064.35,240187.26,2.47,4.72,0.29,6.1,78.38
2024-10-24,Google_Search,Twitter,Native,214760,2333,67,4217.2,12135.95,1.09,2.91,1.81,62.94,2.88
2024-10-25,Summer_Sale_2024,TikTok,Native,650411,16947,723,4534.13,224651.02,2.61,4.27,0.27,6.27,49.55
2024-10-25,Product_Launch_Q1,Facebook,Shopping,303597,3279,66,4536.25,31056.91,1.08,2.03,1.38,68.73,6.85
2024-10-25,Product_Launch_Q1,Facebook,Display,76456,1557,39,621.8,15784.72,2.04,2.54,0.4,15.94,25.39
2024-10-26,Holiday_Campaign,Twitter,Native,450242,7472,341,3921.63,108634.08,1.66,4.57,0.52,11.5,27.7
2024-10-26,Holiday_Campaign,Twitter,Search,208215,9061,207,2512.89,83006.77,4.35,2.29,0.28,12.14,33.03
2024-10-26,Retargeting_Campaign,Facebook,Search,270439,18083,682,3065.26,303381.58,6.69,3.78,0.17,4.49,98.97
2024-10-26,Summer_Sale_2024,Google Ads,Display,78115,2103,43,2003.02,13475.25,2.69,2.06,0.95,46.58,6.73
2024-10-26,Summer_Sale_2024,Twitter,Native,500652,8725,212,2083.54,76486.06,1.74,2.43,0.24,9.83,36.71
2024-10-26,Summer_Sale_2024,Twitter,Shopping,75310,1630,69,824.41,8113.09,2.17,4.29,0.51,11.95,9.84
2024-10-26,Email_Newsletter,LinkedIn,Display,4995,73,2,132.14,641.69,1.47,3.88,1.81,66.07,4.86
2024-10-27,Retargeting_Campaign,Facebook,Search,237485,17152,320,2267.47,18123.49,7.22,1.87,0.13,7.09,7.99
2024-10-27,Holiday_Campaign,Facebook,Display,365673,6643,112,4806.31,34334.82,1.82,1.7,0.72,42.91,7.14
2024-10-27,Retargeting_Campaign,LinkedIn,Shopping,173747,4291,208,3614.64,62132.11,2.47,4.86,0.84,17.38,17.19
2024-10-28,Google_Search,Facebook,Shopping,603646,16042,595,4824.25,243970.45,2.66,3.72,0.3,8.11,50.57
2024-10-28,Social_Media_Ads,TikTok,Native,752361,19106,752,4903.37,134969.81,2.54,3.94,0.26,6.52,27.53
2024-10-28,Summer_Sale_2024,Facebook,Video,68360,3170,109,966.11,30545.45,4.64,3.46,0.3,8.86,31.62
2024-10-28,Social_Media_Ads,Email,Video,154898,4452,190,2281.88,42749.61,2.87,4.29,0.51,12.01,18.73
2024-10-29,Brand_Awareness,LinkedIn,Display,98291,2058,31,1875.64,4067.63,2.09,1.51,0.91,60.5,2.17
2024-10-29,Product_Launch_Q1,Instagram,Display,275139,5138,87,2352.86,13740.02,1.87,1.7,0.46,27.04,5.84
2024-10-29,Holiday_Campaign,LinkedIn,Video,95275,2333,37,1858.74,8242.65,2.45,1.63,0.8,50.24,4.43
2024-10-30,Summer_Sale_2024,Email,Video,188517,7181,299,3094.1,45710.56,3.81,4.17,0.43,10.35,14.77
2024-10-30,Email_Newsletter,Google Ads,Display,20135,527,20,597.95,2753.31,2.62,3.86,1.13,29.9,4.6
2024-10-30,Brand_Awareness,Email,Display,74668,1713,44,1104.99,19987.19,2.3,2.6,0.65,25.11,18.09
2024-10-31,Google_Search,Twitter,Native,121932,2715,82,1119.56,27535.82,2.23,3.05,0.41,13.65,24.6
2024-10-31,Email_Newsletter,Instagram,Search,86462,5830,209,704.57,18759.16,6.74,3.6,0.12,3.37,26.63
2024-10-31,Email_Newsletter,Facebook,Native,342396,8016,103,4663.48,33287.01,2.34,1.29,0.58,45.28,7.14
2024-11-01,Black_Friday_2024,Twitter,Video,143978,5635,218,2361.57,101035.84,3.91,3.88,0.42,10.83,42.78
2024-11-01,Summer_Sale_2024,TikTok,Shopping,319768,6005,151,3877.78,67438.05,1.88,2.52,0.65,25.68,17.39
2024-11-01,Retargeting_Campaign,Email,Search,84875,3723,167,1660.68,36262.8,4.39,4.49,0.45,9.94,21.84
2024-11-01,Google_Search,Facebook,Native,284468,6776,329,2051.88,148630.66,2.38,4.87,0.3,6.24,72.44
2024-11-01,Summer_Sale_2024,Instagram,Shopping,25514,572,8,268.94,3382.34,2.25,1.48,0.47,33.62,12.58
2024-11-02,Holiday_Campaign,Facebook,Search,397092,30438,1108,4302.28,425128.51,7.67,3.64,0.14,3.88,98.81
2024-11-02,Brand_Awareness,Email,Search,219982,14234,376,1790.48,164308.27,6.47,2.64,0.13,4.76,91.77
2024-11-02,Product_Launch_Q1,TikTok,Display,304495,6868,109,3998.77,21475.57,2.26,1.59,0.58,36.69,5.37
2024-11-02,Social_Media_Ads,Twitter,Native,153346,2571,27,2380.7,11872.86,1.68,1.07,0.93,88.17,4.99
2024-11-02,Brand_Awareness,TikTok,Video,470892,16702,518,4752.56,51917.88,3.55,3.1,0.28,9.17,10.92
2024-11-02,Brand_Awareness,LinkedIn,Search,80082,4745,186,2016.16,57253.1,5.93,3.94,0.42,10.84,28.4
2024-11-02,Black_Friday_2024,Facebook,Search,193843,8048,390,2467.75,55102.5,4.15,4.85,0.31,6.33,22.33
2024-11-03,Black_Friday_2024,Instagram,Video,109456,3321,67,836.07,20999.9,3.03,2.04,0.25,12.48,25.12
2024-11-03,Social_Media_Ads,TikTok,Shopping,57137,798,10,368.27,1061.43,1.4,1.28,0.46,36.83,2.88
2024-11-03,Holiday_Campaign,TikTok,Native,554030,12964,159,3977.41,55047.14,2.34,1.23,0.31,25.02,13.84
2024-11-03,Summer_Sale_2024,Google Ads,Shopping,218391,3627,153,3063.56,37391.26,1.66,4.22,0.84,20.02,12.21
2024-11-04,Retargeting_Campaign,Twitter,Video,510646,13574,474,4343.2,103544.82,2.66,3.5,0.32,9.16,23.84
2024-11-04,Summer_Sale_2024,Twitter,Shopping,518224,10352,325,2527.94,16941.58,2.0,3.14,0.24,7.78,6.7
2024-11-04,Retargeting_Campaign,LinkedIn,Native,5021,79,1,106.56,427.36,1.58,1.69,1.35,106.56,4.01
2024-11-04,Social_Media_Ads,Instagram,Shopping,325198,8270,126,3489.37,55718.59,2.54,1.53,0.42,27.69,15.97
2024-11-05,Social_Media_Ads,Instagram,Shopping,334925,6732,310,2158.38,100011.8,2.01,4.62,0.32,6.96,46.34
2024-11-05,Google_Search,LinkedIn,Video,57064,2843,71,1274.19,3596.48,4.98,2.5,0.45,17.95,2.82
2024-11-05,Email_Newsletter,LinkedIn,Video,62204,1549,44,1102.64,14989.2,2.49,2.89,0.71,25.06,13.59
2024-11-05,Product_Launch_Q1,Google Ads,Shopping,205976,2965,49,4724.46,6197.86,1.44,1.67,1.59,96.42,1.31
2024-11-05,Email_Newsletter,TikTok,Video,188435,4695,111,1259.45,36285.02,2.49,2.38,0.27,11.35,28.81
2024-11-05,Summer_Sale_2024,Google Ads,Video,29842,1149,17,881.23,5058.25,3.85,1.56,0.77,51.84,5.74
2024-11-06,Summer_Sale_2024,Facebook,Native,372872,4818,97,2536.26,44515.75,1.29,2.02,0.53,26.15,17.55
2024-11-06,Black_Friday_2024,Email,Native,347814,7717,265,4039.81,16987.03,2.22,3.44,0.52,15.24,4.2
2024-11-06,Email_Newsletter,Facebook,Shopping,438160,8196,254,4333.84,56221.67,1.87,3.11,0.53,17.06,12.97
2024-11-06,Retargeting_Campaign,Google Ads,Shopping,25995,277,8,763.19,1155.97,1.07,2.93,2.76,95.4,1.51
2024-11-07,Summer_Sale_2024,Facebook,Shopping,135365,1488,46,1344.7,4358.89,1.1,3.13,0.9,29.23,3.24
2024-11-07,Retargeting_Campaign,Google Ads,Display,191753,2374,81,2917.8,14341.51,1.24,3.42,1.23,36.02,4.92
2024-11-07,Holiday_Campaign,Google Ads,Video,267170,5370,57,4751.26,17338.52,2.01,1.08,0.88,83.36,3.65
2024-11-08,Google_Search,LinkedIn,Native,41954,1082,51,968.09,22557.75,2.58,4.73,0.89,18.98,23.3
2024-11-08,Holiday_Campaign,LinkedIn,Shopping,212605,3078,148,3584.69,72372.69,1.45,4.83,1.16,24.22,20.19
2024-11-08,Product_Launch_Q1,Twitter,Native,303358,6992,143,3365.86,22101.59,2.31,2.05,0.48,23.54,6.57
2024-11-09,Google_Search,Twitter,Search,100984,3828,189,1099.47,75194.71,3.79,4.96,0.29,5.82,68.39
2024-11-09,Holiday_Campaign,Twitter,Display,214281,4166,89,2460.46,14597.26,1.94,2.15,0.59,27.65,5.93
2024-11-09,Retargeting_Campaign,Email,Shopping,108524,2922,127,1450.82,15902.7,2.69,4.35,0.5,11.42,10.96
2024-11-10,Email_Newsletter,LinkedIn,Native,35789,921,20,479.97,1800.6,2.58,2.21,0.52,24.0,3.75
2024-11-10,Social_Media_Ads,TikTok,Search,373975,28340,1246,4031.74,372206.12,7.58,4.4,0.14,3.24,92.32
2024-11-10,Brand_Awareness,Twitter,Shopping,38961,1076,28,761.35,12656.32,2.76,2.62,0.71,27.19,16.62
2024-11-10,Social_Media_Ads,Facebook,Shopping,22663,669,15,282.38,2608.52,2.95,2.27,0.42,18.83,9.24
2024-11-10,Product_Launch_Q1,Twitter,Video,44187,1184,33,639.6,14895.76,2.68,2.81,0.54,19.38,23.29
2024-11-10,Summer_Sale_2024,Google Ads,Video,82202,2097,67,1952.91,9677.84,2.55,3.21,0.93,29.15,4.96
2024-11-10,Social_Media_Ads,TikTok,Native,388097,10964,380,2972.34,180203.38,2.83,3.47,0.27,7.82,60.63
2024-11-11,Product_Launch_Q1,TikTok,Video,374005,9369,395,2821.9,53269.24,2.51,4.22,0.3,7.14,18.88
2024-11-11,Holiday_Campaign,Facebook,Shopping,39331,394,15,475.82,2048.24,1.0,3.96,1.21,31.72,4.3
2024-11-11,Email_Newsletter,Instagram,Shopping,73704,1451,24,941.32,1616.14,1.97,1.66,0.65,39.22,1.72
2024-11-11,Email_Newsletter,Instagram,Video,305130,10705,293,3600.4,119597.93,3.51,2.74,0.34,12.29,33.22
2024-11-12,Google_Search,LinkedIn,Video,312184,11387,555,3988.45,211431.59,3.65,4.88,0.35,7.19,53.01
2024-11-12,Product_Launch_Q1,Email,Shopping,327402,7234,277,3902.39,104698.25,2.21,3.84,0.54,14.09,26.83
2024-11-12,Retargeting_Campaign,Facebook,Shopping,575688,15307,501,4658.27,224647.58,2.66,3.28,0.3,9.3,48.23
2024-11-12,Summer_Sale_2024,LinkedIn,Display,94188,1295,18,2515.01,4449.57,1.38,1.45,1.94,139.72,1.77
2024-11-12,Email_Newsletter,Instagram,Display,126243,2282,101,1369.89,15304.08,1.81,4.46,0.6,13.56,11.17
2024-11-12,Product_Launch_Q1,Facebook,Video,183279,4393,145,1861.03,69973.84,2.4,3.32,0.42,12.83,37.6
2024-11-12,Black_Friday_2024,Email,Native,436408,11560,498,2899.41,159123.76,2.65,4.32,0.25,5.82,54.88
2024-11-13,Google_Search,Facebook,Video,305678,10556,164,3944.47,12983.27,3.45,1.56,0.37,24.05,3.29
2024-11-13,Black_Friday_2024,Email,Shopping,244659,3272,124,1322.44,16216.5,1.34,3.8,0.4,10.66,12.26
2024-11-13,Holiday_Campaign,Twitter,Video,112724,2792,30,1822.89,2704.46,2.48,1.09,0.65,60.76,1.48
2024-11-14,Black_Friday_2024,LinkedIn,Search,124755,9199,169,2720.67,71202.33,7.37,1.84,0.3,16.1,26.17
2024-11-14,Holiday_Campaign,Facebook,Display,376073,6524,248,3363.55,122908.91,1.73,3.81,0.52,13.56,36.54
2024-11-14,Summer_Sale_2024,Email,Shopping,63714,1337,31,542.65,5468.99,2.1,2.38,0.41,17.5,10.08
2024-11-15,Holiday_Campaign,Instagram,Search,200958,12996,467,1575.97,66276.13,6.47,3.6,0.12,3.37,42.05
2024-11-15,Product_Launch_Q1,Instagram,Video,217499,9225,226,1526.24,69202.95,4.24,2.45,0.17,6.75,45.34
2024-11-15,Google_Search,Email,Display,393394,8016,308,2714.08,24515.84,2.04,3.85,0.34,8.81,9.03
2024-11-15,Summer_Sale_2024,Email,Native,14391,364,10,135.82,3068.52,2.53,2.8,0.37,13.58,22.59
2024-11-16,Summer_Sale_2024,Instagram,Native,171960,1875,81,2151.2,28487.37,1.09,4.36,1.15,26.56,13.24
2024-11-16,Product_Launch_Q1,Google Ads,Native,309061,9156,391,4830.0,66608.24,2.96,4.28,0.53,12.35,13.79
2024-11-16,Product_Launch_Q1,Facebook,Native,32824,562,15,344.02,3941.77,1.71,2.71,0.61,22.93,11.46
2024-11-16,Summer_Sale_2024,Google Ads,Display,138556,4089,165,3316.42,59318.98,2.95,4.05,0.81,20.1,17.89
2024-11-16,Retargeting_Campaign,Email,Display,837116,17080,641,3802.22,53026.73,2.04,3.76,0.22,5.93,13.95
2024-11-16,Black_Friday_2024,Facebook,Native,123372,1538,41,725.67,12071.59,1.25,2.69,0.47,17.7,16.64
